I0229 01:05:47.878613 207395 Protraintest_ae.py:83] {'ptcloud_path': 'ptcloud_0.npz', 'img_path': 'renderings', 'label_path': 'label.npz', 'data_basedir': '../../../../What3D', 'splits_path': 'splits', 'class_path': 'classes.txt', 'image_size': 128, 'view': '0', 'log_dir': 'logs_aebatch10_2/', 'log_filename': 'Train.log', 'output_dir': 'results_aebatch10_2/', 'snapshot_dir': 'snapshots_aebatch10_2/', 'verbose_per_n_batch': 5, 'shuffle_point_order': False, 'use_manifold': False, 'alpha': 0.0, 'total_epochs': 10, 'train_batch_size': 10, 'test_batch_size': 100, 'val_batch_size': 100, 'lr_G': 0.003, 'lr_D': 0.0001, 'pool_size': 0, 'G_adam_beta1': 0.5, 'noise_pts': 1024, 'mean': 0.0, 'stddev': 1.0, 'lambda_loss_primitive': 1.0, 'lambda_loss_fine': 1.0, 'lambda_loss_manifold': 0.0, 'lambda_loss_classification': 0.0, 'momentum': 0.9, 'weight_decay': 1e-06, 'lr_decay_step': 30, 'lr_decay_rate': 0.1, 'tensorboard': None, 'checkpoint_model': None, 'checkpoint_solver': None, 'save_results': False, 'train': True, 'test': True, 'device': device(type='cuda'), 'script_folder': '/home/zyf/mixup/Pointcloud-Learning'}
I0229 01:05:47.880196 207395 Protraintester.py:359] Network Architecture:
I0229 01:06:04.809519 207395 Protraintester.py:248] Epoch=1   [  4%/36757] AVGloss (B,R)=(0.453,0.572) FineCDloss = 0.4527 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:05.425917 207395 Protraintester.py:248] Epoch=1   [  4%/36757] AVGloss (B,R)=(0.681,0.556) FineCDloss = 0.6814 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:06.063181 207395 Protraintester.py:248] Epoch=1   [  4%/36757] AVGloss (B,R)=(0.394,0.501) FineCDloss = 0.3938 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:06.661044 207395 Protraintester.py:248] Epoch=1   [  4%/36757] AVGloss (B,R)=(0.408,0.475) FineCDloss = 0.4082 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:07.233802 207395 Protraintester.py:248] Epoch=1   [  4%/36757] AVGloss (B,R)=(0.417,0.460) FineCDloss = 0.4165 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:07.827118 207395 Protraintester.py:248] Epoch=1   [  4%/36757] AVGloss (B,R)=(0.443,0.442) FineCDloss = 0.4428 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:08.444737 207395 Protraintester.py:248] Epoch=1   [  4%/36757] AVGloss (B,R)=(0.398,0.428) FineCDloss = 0.3978 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:09.096583 207395 Protraintester.py:248] Epoch=1   [  4%/36757] AVGloss (B,R)=(0.356,0.420) FineCDloss = 0.3557 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:09.681936 207395 Protraintester.py:248] Epoch=1   [  5%/36757] AVGloss (B,R)=(0.410,0.409) FineCDloss = 0.4104 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:10.262554 207395 Protraintester.py:248] Epoch=1   [  5%/36757] AVGloss (B,R)=(0.402,0.413) FineCDloss = 0.4024 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:10.840188 207395 Protraintester.py:248] Epoch=1   [  5%/36757] AVGloss (B,R)=(0.405,0.405) FineCDloss = 0.4052 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:11.428057 207395 Protraintester.py:248] Epoch=1   [  5%/36757] AVGloss (B,R)=(0.394,0.406) FineCDloss = 0.3940 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:12.029151 207395 Protraintester.py:248] Epoch=1   [  5%/36757] AVGloss (B,R)=(0.463,0.426) FineCDloss = 0.4626 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:12.770212 207395 Protraintester.py:248] Epoch=1   [  5%/36757] AVGloss (B,R)=(0.391,0.424) FineCDloss = 0.3914 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:13.530179 207395 Protraintester.py:248] Epoch=1   [  5%/36757] AVGloss (B,R)=(0.472,0.425) FineCDloss = 0.4719 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:14.294575 207395 Protraintester.py:248] Epoch=1   [  6%/36757] AVGloss (B,R)=(0.416,0.417) FineCDloss = 0.4159 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:15.054850 207395 Protraintester.py:248] Epoch=1   [  6%/36757] AVGloss (B,R)=(0.363,0.411) FineCDloss = 0.3629 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:15.828286 207395 Protraintester.py:248] Epoch=1   [  6%/36757] AVGloss (B,R)=(0.410,0.414) FineCDloss = 0.4096 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:16.572732 207395 Protraintester.py:248] Epoch=1   [  6%/36757] AVGloss (B,R)=(0.447,0.437) FineCDloss = 0.4468 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:17.320523 207395 Protraintester.py:248] Epoch=1   [  6%/36757] AVGloss (B,R)=(0.407,0.425) FineCDloss = 0.4067 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:18.065691 207395 Protraintester.py:248] Epoch=1   [  6%/36757] AVGloss (B,R)=(0.543,0.436) FineCDloss = 0.5434 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:18.812675 207395 Protraintester.py:248] Epoch=1   [  6%/36757] AVGloss (B,R)=(0.393,0.438) FineCDloss = 0.3933 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:19.568852 207395 Protraintester.py:248] Epoch=1   [  7%/36757] AVGloss (B,R)=(0.375,0.435) FineCDloss = 0.3751 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:20.298134 207395 Protraintester.py:248] Epoch=1   [  7%/36757] AVGloss (B,R)=(0.425,0.438) FineCDloss = 0.4254 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:21.038100 207395 Protraintester.py:248] Epoch=1   [  7%/36757] AVGloss (B,R)=(0.432,0.437) FineCDloss = 0.4322 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:21.785175 207395 Protraintester.py:248] Epoch=1   [  7%/36757] AVGloss (B,R)=(0.417,0.427) FineCDloss = 0.4172 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:22.537172 207395 Protraintester.py:248] Epoch=1   [  7%/36757] AVGloss (B,R)=(0.468,0.428) FineCDloss = 0.4678 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:23.286933 207395 Protraintester.py:248] Epoch=1   [  7%/36757] AVGloss (B,R)=(0.425,0.433) FineCDloss = 0.4250 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:24.017240 207395 Protraintester.py:248] Epoch=1   [  7%/36757] AVGloss (B,R)=(0.482,0.442) FineCDloss = 0.4822 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:24.745392 207395 Protraintester.py:248] Epoch=1   [  7%/36757] AVGloss (B,R)=(0.354,0.422) FineCDloss = 0.3545 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:25.480278 207395 Protraintester.py:248] Epoch=1   [  8%/36757] AVGloss (B,R)=(0.590,0.427) FineCDloss = 0.5898 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:26.218392 207395 Protraintester.py:248] Epoch=1   [  8%/36757] AVGloss (B,R)=(0.402,0.441) FineCDloss = 0.4017 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:26.978607 207395 Protraintester.py:248] Epoch=1   [  8%/36757] AVGloss (B,R)=(0.403,0.431) FineCDloss = 0.4032 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:27.739156 207395 Protraintester.py:248] Epoch=1   [  8%/36757] AVGloss (B,R)=(0.667,0.454) FineCDloss = 0.6669 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:28.498065 207395 Protraintester.py:248] Epoch=1   [  8%/36757] AVGloss (B,R)=(0.398,0.477) FineCDloss = 0.3979 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:29.253682 207395 Protraintester.py:248] Epoch=1   [  8%/36757] AVGloss (B,R)=(0.409,0.453) FineCDloss = 0.4092 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:30.009005 207395 Protraintester.py:248] Epoch=1   [  8%/36757] AVGloss (B,R)=(0.467,0.439) FineCDloss = 0.4673 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:30.762029 207395 Protraintester.py:248] Epoch=1   [  9%/36757] AVGloss (B,R)=(0.366,0.431) FineCDloss = 0.3661 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:31.513637 207395 Protraintester.py:248] Epoch=1   [  9%/36757] AVGloss (B,R)=(0.437,0.413) FineCDloss = 0.4366 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:32.266562 207395 Protraintester.py:248] Epoch=1   [  9%/36757] AVGloss (B,R)=(0.419,0.411) FineCDloss = 0.4188 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:33.011251 207395 Protraintester.py:248] Epoch=1   [  9%/36757] AVGloss (B,R)=(0.399,0.417) FineCDloss = 0.3991 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:33.763444 207395 Protraintester.py:248] Epoch=1   [  9%/36757] AVGloss (B,R)=(0.459,0.415) FineCDloss = 0.4592 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:34.512213 207395 Protraintester.py:248] Epoch=1   [  9%/36757] AVGloss (B,R)=(0.401,0.406) FineCDloss = 0.4012 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:35.259072 207395 Protraintester.py:248] Epoch=1   [  9%/36757] AVGloss (B,R)=(0.510,0.414) FineCDloss = 0.5097 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:36.010951 207395 Protraintester.py:248] Epoch=1   [ 10%/36757] AVGloss (B,R)=(0.444,0.423) FineCDloss = 0.4438 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:36.758594 207395 Protraintester.py:248] Epoch=1   [ 10%/36757] AVGloss (B,R)=(0.388,0.418) FineCDloss = 0.3878 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:37.506604 207395 Protraintester.py:248] Epoch=1   [ 10%/36757] AVGloss (B,R)=(0.394,0.408) FineCDloss = 0.3942 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:38.262182 207395 Protraintester.py:248] Epoch=1   [ 10%/36757] AVGloss (B,R)=(0.374,0.412) FineCDloss = 0.3744 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:39.023781 207395 Protraintester.py:248] Epoch=1   [ 10%/36757] AVGloss (B,R)=(0.412,0.411) FineCDloss = 0.4117 Classloss = 0.0000 lr = 0.00300 
I0229 01:06:39.783381 207395 Protraintester.py:248] Epoch=1   [ 10%/36757] AVGloss (B,R)=(0.413,0.412) FineCDloss = 0.4129 Classloss = 0.0000 lr = 0.00300 
